,artist,track,week start,week end,place
4426,Sisqo,Thong Song,2000-04-08,2000-04-15,6.0
4427,Sisqo,Thong Song,2000-04-15,2000-04-22,6.0
4428,Sisqo,Thong Song,2000-04-22,2000-04-29,5.0
4429,Sisqo,Thong Song,2000-04-29,2000-05-06,4.0
4430,Sisqo,Thong Song,2000-05-06,2000-05-13,4.0
4431,Sisqo,Thong Song,2000-05-13,2000-05-20,4.0
4432,Sisqo,Thong Song,2000-05-20,2000-05-27,3.0
4433,Sisqo,Thong Song,2000-05-27,2000-06-03,3.0
4434,Sisqo,Thong Song,2000-06-03,2000-06-10,4.0
4435,Sisqo,Thong Song,2000-01-29,2000-02-05,74.0
4436,Sisqo,Thong Song,2000-06-10,2000-06-17,3.0
4437,Sisqo,Thong Song,2000-06-17,2000-06-24,7.0
4438,Sisqo,Thong Song,2000-06-24,2000-07-01,8.0
4439,Sisqo,Thong Song,2000-07-01,2000-07-08,13.0
4440,Sisqo,Thong Song,2000-07-08,2000-07-15,17.0
4441,Sisqo,Thong Song,2000-07-15,2000-07-22,24.0
4442,Sisqo,Thong Song,2000-07-22,2000-07-29,31.0
4443,Sisqo,Thong Song,2000-07-29,2000-08-05,43.0
4444,Sisqo,Thong Song,2000-08-05,2000-08-12,46.0
4445,Sisqo,Thong Song,2000-02-05,2000-02-12,63.0
4446,Sisqo,Thong Song,2000-02-12,2000-02-19,35.0
4447,Sisqo,Thong Song,2000-02-19,2000-02-26,26.0
4448,Sisqo,Thong Song,2000-02-26,2000-03-04,26.0
4449,Sisqo,Thong Song,2000-03-04,2000-03-11,23.0
4450,Sisqo,Thong Song,2000-03-11,2000-03-18,20.0
4451,Sisqo,Thong Song,2000-03-18,2000-03-25,16.0
4452,Sisqo,Thong Song,2000-03-25,2000-04-01,13.0
4453,Sisqo,Incomplete,2000-08-26,2000-09-02,2.0
4454,Sisqo,Incomplete,2000-09-02,2000-09-09,2.0
4455,Sisqo,Incomplete,2000-09-09,2000-09-16,4.0
4456,Sisqo,Incomplete,2000-09-16,2000-09-23,5.0
4457,Sisqo,Incomplete,2000-09-23,2000-09-30,5.0
4458,Sisqo,Incomplete,2000-09-30,2000-10-07,7.0
4459,Sisqo,Incomplete,2000-10-07,2000-10-14,8.0
4460,Sisqo,Incomplete,2000-10-14,2000-10-21,10.0
4461,Sisqo,Incomplete,2000-10-21,2000-10-28,10.0
4462,Sisqo,Incomplete,2000-10-28,2000-11-04,9.0
4463,Sisqo,Incomplete,2000-06-24,2000-07-01,77.0
4464,Sisqo,Incomplete,2000-11-04,2000-11-11,14.0
4465,Sisqo,Incomplete,2000-11-11,2000-11-18,17.0
4466,Sisqo,Incomplete,2000-11-18,2000-11-25,20.0
4467,Sisqo,Incomplete,2000-11-25,2000-12-02,25.0
4468,Sisqo,Incomplete,2000-12-02,2000-12-09,31.0
4469,Sisqo,Incomplete,2000-12-09,2000-12-16,32.0
4470,Sisqo,Incomplete,2000-12-16,2000-12-23,46.0
4471,Sisqo,Incomplete,2000-07-01,2000-07-08,66.0
4472,Sisqo,Incomplete,2000-07-08,2000-07-15,61.0
4473,Sisqo,Incomplete,2000-07-15,2000-07-22,61.0
4474,Sisqo,Incomplete,2000-07-22,2000-07-29,61.0
4475,Sisqo,Incomplete,2000-07-29,2000-08-05,55.0
4476,Sisqo,Incomplete,2000-08-05,2000-08-12,2.0
4477,Sisqo,Incomplete,2000-08-12,2000-08-19,1.0
4478,Sisqo,Incomplete,2000-08-19,2000-08-26,1.0
4479,Sister Hazel,Change Your Mind,2000-09-16,2000-09-23,78.0
4480,Sister Hazel,Change Your Mind,2000-09-23,2000-09-30,84.0
4481,Sister Hazel,Change Your Mind,2000-09-30,2000-10-07,87.0
4482,Sister Hazel,Change Your Mind,2000-10-07,2000-10-14,94.0
4483,Sister Hazel,Change Your Mind,2000-10-14,2000-10-21,91.0
4484,Sister Hazel,Change Your Mind,2000-10-21,2000-10-28,93.0
4485,Sister Hazel,Change Your Mind,2000-10-28,2000-11-04,95.0
4486,Sister Hazel,Change Your Mind,2000-11-04,2000-11-11,100.0
4487,Sister Hazel,Change Your Mind,2000-11-11,2000-11-18,98.0
4488,Sister Hazel,Change Your Mind,2000-11-18,2000-11-25,96.0
4489,Sister Hazel,Change Your Mind,2000-07-15,2000-07-22,75.0
4490,Sister Hazel,Change Your Mind,2000-11-25,2000-12-02,98.0
4491,Sister Hazel,Change Your Mind,2000-07-22,2000-07-29,67.0
4492,Sister Hazel,Change Your Mind,2000-07-29,2000-08-05,66.0
4493,Sister Hazel,Change Your Mind,2000-08-05,2000-08-12,59.0
4494,Sister Hazel,Change Your Mind,2000-08-12,2000-08-19,63.0
4495,Sister Hazel,Change Your Mind,2000-08-19,2000-08-26,71.0
4496,Sister Hazel,Change Your Mind,2000-08-26,2000-09-02,78.0
4497,Sister Hazel,Change Your Mind,2000-09-02,2000-09-09,81.0
4498,Sister Hazel,Change Your Mind,2000-09-09,2000-09-16,78.0
4499,Smash Mouth,Then The Morning Comes,2000-01-01,2000-01-08,14.0
4500,Smash Mouth,Then The Morning Comes,2000-01-08,2000-01-15,16.0
4501,Smash Mouth,Then The Morning Comes,2000-01-15,2000-01-22,15.0
4502,Smash Mouth,Then The Morning Comes,2000-01-22,2000-01-29,12.0
4503,Smash Mouth,Then The Morning Comes,2000-01-29,2000-02-05,11.0
4504,Smash Mouth,Then The Morning Comes,2000-02-05,2000-02-12,13.0
4505,Smash Mouth,Then The Morning Comes,2000-02-12,2000-02-19,17.0
4506,Smash Mouth,Then The Morning Comes,2000-02-19,2000-02-26,20.0
4507,Smash Mouth,Then The Morning Comes,2000-02-26,2000-03-04,23.0
4508,Smash Mouth,Then The Morning Comes,2000-03-04,2000-03-11,24.0
4509,Smash Mouth,Then The Morning Comes,1999-10-30,1999-11-06,83.0
4510,Smash Mouth,Then The Morning Comes,2000-03-11,2000-03-18,25.0
4511,Smash Mouth,Then The Morning Comes,2000-03-18,2000-03-25,27.0
4512,Smash Mouth,Then The Morning Comes,2000-03-25,2000-04-01,31.0
4513,Smash Mouth,Then The Morning Comes,2000-04-01,2000-04-08,33.0
4514,Smash Mouth,Then The Morning Comes,2000-04-08,2000-04-15,35.0
4515,Smash Mouth,Then The Morning Comes,2000-04-15,2000-04-22,41.0
4516,Smash Mouth,Then The Morning Comes,2000-04-22,2000-04-29,48.0
4517,Smash Mouth,Then The Morning Comes,1999-11-06,1999-11-13,59.0
4518,Smash Mouth,Then The Morning Comes,1999-11-13,1999-11-20,56.0
4519,Smash Mouth,Then The Morning Comes,1999-11-20,1999-11-27,46.0
4520,Smash Mouth,Then The Morning Comes,1999-11-27,1999-12-04,27.0
4521,Smash Mouth,Then The Morning Comes,1999-12-04,1999-12-11,23.0
4522,Smash Mouth,Then The Morning Comes,1999-12-11,1999-12-18,19.0
4523,Smash Mouth,Then The Morning Comes,1999-12-18,1999-12-25,16.0
4524,Smash Mouth,Then The Morning Comes,1999-12-25,2000-01-01,14.0
4525,"Smith, Will",Freakin' It,2000-02-12,2000-02-19,99.0
4526,"Smith, Will",Freakin' It,2000-02-19,2000-02-26,99.0
4527,"Smith, Will",Freakin' It,2000-02-26,2000-03-04,99.0
4528,"Smith, Will",Freakin' It,2000-03-04,2000-03-11,99.0
4529,Son By Four,A Puro Dolor (Purest Of Pain),2000-06-10,2000-06-17,60.0
4530,Son By Four,A Puro Dolor (Purest Of Pain),2000-06-17,2000-06-24,48.0
4531,Son By Four,A Puro Dolor (Purest Of Pain),2000-06-24,2000-07-01,48.0
4532,Son By Four,A Puro Dolor (Purest Of Pain),2000-07-01,2000-07-08,48.0
4533,Son By Four,A Puro Dolor (Purest Of Pain),2000-07-08,2000-07-15,43.0
4534,Son By Four,A Puro Dolor (Purest Of Pain),2000-07-15,2000-07-22,35.0
4535,Son By Four,A Puro Dolor (Purest Of Pain),2000-07-22,2000-07-29,32.0
4536,Son By Four,A Puro Dolor (Purest Of Pain),2000-07-29,2000-08-05,30.0
4537,Son By Four,A Puro Dolor (Purest Of Pain),2000-08-05,2000-08-12,32.0
4538,Son By Four,A Puro Dolor (Purest Of Pain),2000-08-12,2000-08-19,37.0
4539,Son By Four,A Puro Dolor (Purest Of Pain),2000-04-08,2000-04-15,80.0
4540,Son By Four,A Puro Dolor (Purest Of Pain),2000-08-19,2000-08-26,26.0
4541,Son By Four,A Puro Dolor (Purest Of Pain),2000-08-26,2000-09-02,31.0
4542,Son By Four,A Puro Dolor (Purest Of Pain),2000-09-02,2000-09-09,28.0
4543,Son By Four,A Puro Dolor (Purest Of Pain),2000-09-09,2000-09-16,30.0
4544,Son By Four,A Puro Dolor (Purest Of Pain),2000-09-16,2000-09-23,32.0
4545,Son By Four,A Puro Dolor (Purest Of Pain),2000-09-23,2000-09-30,39.0
4546,Son By Four,A Puro Dolor (Purest Of Pain),2000-09-30,2000-10-07,35.0
4547,Son By Four,A Puro Dolor (Purest Of Pain),2000-04-15,2000-04-22,80.0
4548,Son By Four,A Puro Dolor (Purest Of Pain),2000-04-22,2000-04-29,80.0
4549,Son By Four,A Puro Dolor (Purest Of Pain),2000-04-29,2000-05-06,79.0
4550,Son By Four,A Puro Dolor (Purest Of Pain),2000-05-06,2000-05-13,72.0
4551,Son By Four,A Puro Dolor (Purest Of Pain),2000-05-13,2000-05-20,73.0
4552,Son By Four,A Puro Dolor (Purest Of Pain),2000-05-20,2000-05-27,65.0
4553,Son By Four,A Puro Dolor (Purest Of Pain),2000-05-27,2000-06-03,64.0
4554,Son By Four,A Puro Dolor (Purest Of Pain),2000-06-03,2000-06-10,60.0
4555,Sonique,It Feels So Good,2000-03-25,2000-04-01,12.0
4556,Sonique,It Feels So Good,2000-04-01,2000-04-08,13.0
4557,Sonique,It Feels So Good,2000-04-08,2000-04-15,13.0
4558,Sonique,It Feels So Good,2000-04-15,2000-04-22,11.0
4559,Sonique,It Feels So Good,2000-04-22,2000-04-29,8.0
4560,Sonique,It Feels So Good,2000-04-29,2000-05-06,10.0
4561,Sonique,It Feels So Good,2000-05-06,2000-05-13,10.0
4562,Sonique,It Feels So Good,2000-05-13,2000-05-20,11.0
4563,Sonique,It Feels So Good,2000-05-20,2000-05-27,14.0
4564,Sonique,It Feels So Good,2000-05-27,2000-06-03,17.0
4565,Sonique,It Feels So Good,2000-01-22,2000-01-29,67.0
4566,Sonique,It Feels So Good,2000-06-03,2000-06-10,19.0
4567,Sonique,It Feels So Good,2000-06-10,2000-06-17,21.0
4568,Sonique,It Feels So Good,2000-06-17,2000-06-24,31.0
4569,Sonique,It Feels So Good,2000-06-24,2000-07-01,38.0
4570,Sonique,It Feels So Good,2000-07-01,2000-07-08,49.0
4571,Sonique,It Feels So Good,2000-01-29,2000-02-05,52.0
4572,Sonique,It Feels So Good,2000-02-05,2000-02-12,30.0
4573,Sonique,It Feels So Good,2000-02-12,2000-02-19,23.0
4574,Sonique,It Feels So Good,2000-02-19,2000-02-26,19.0
4575,Sonique,It Feels So Good,2000-02-26,2000-03-04,17.0
4576,Sonique,It Feels So Good,2000-03-04,2000-03-11,16.0
4577,Sonique,It Feels So Good,2000-03-11,2000-03-18,16.0
4578,Sonique,It Feels So Good,2000-03-18,2000-03-25,14.0
4579,SoulDecision,Faded,2000-09-09,2000-09-16,22.0
4580,SoulDecision,Faded,2000-09-16,2000-09-23,22.0
4581,SoulDecision,Faded,2000-09-23,2000-09-30,27.0
4582,SoulDecision,Faded,2000-09-30,2000-10-07,27.0
4583,SoulDecision,Faded,2000-10-07,2000-10-14,27.0
4584,SoulDecision,Faded,2000-10-14,2000-10-21,31.0
4585,SoulDecision,Faded,2000-10-21,2000-10-28,31.0
4586,SoulDecision,Faded,2000-10-28,2000-11-04,30.0
4587,SoulDecision,Faded,2000-11-04,2000-11-11,34.0
4588,SoulDecision,Faded,2000-11-11,2000-11-18,31.0
4589,SoulDecision,Faded,2000-07-08,2000-07-15,94.0
4590,SoulDecision,Faded,2000-11-18,2000-11-25,34.0
4591,SoulDecision,Faded,2000-11-25,2000-12-02,34.0
4592,SoulDecision,Faded,2000-12-02,2000-12-09,38.0
4593,SoulDecision,Faded,2000-12-09,2000-12-16,45.0
4594,SoulDecision,Faded,2000-12-16,2000-12-23,50.0
4595,SoulDecision,Faded,2000-07-15,2000-07-22,90.0
4596,SoulDecision,Faded,2000-07-22,2000-07-29,81.0
4597,SoulDecision,Faded,2000-07-29,2000-08-05,64.0
4598,SoulDecision,Faded,2000-08-05,2000-08-12,56.0
4599,SoulDecision,Faded,2000-08-12,2000-08-19,43.0
4600,SoulDecision,Faded,2000-08-19,2000-08-26,35.0
4601,SoulDecision,Faded,2000-08-26,2000-09-02,27.0
4602,SoulDecision,Faded,2000-09-02,2000-09-09,25.0
4603,"Spears, Britney",From The Bottom Of My Broken Heart,2000-04-01,2000-04-08,35.0
4604,"Spears, Britney",From The Bottom Of My Broken Heart,2000-04-08,2000-04-15,41.0
4605,"Spears, Britney",From The Bottom Of My Broken Heart,2000-04-15,2000-04-22,45.0
4606,"Spears, Britney",From The Bottom Of My Broken Heart,2000-04-22,2000-04-29,54.0
4607,"Spears, Britney",From The Bottom Of My Broken Heart,2000-04-29,2000-05-06,64.0
4608,"Spears, Britney",From The Bottom Of My Broken Heart,2000-05-06,2000-05-13,64.0
4609,"Spears, Britney",From The Bottom Of My Broken Heart,2000-05-13,2000-05-20,81.0
4610,"Spears, Britney",From The Bottom Of My Broken Heart,2000-05-20,2000-05-27,97.0
4611,"Spears, Britney",From The Bottom Of My Broken Heart,2000-05-27,2000-06-03,92.0
4612,"Spears, Britney",From The Bottom Of My Broken Heart,2000-06-03,2000-06-10,86.0
4613,"Spears, Britney",From The Bottom Of My Broken Heart,2000-01-29,2000-02-05,76.0
4614,"Spears, Britney",From The Bottom Of My Broken Heart,2000-06-10,2000-06-17,90.0
4615,"Spears, Britney",From The Bottom Of My Broken Heart,2000-02-05,2000-02-12,59.0
4616,"Spears, Britney",From The Bottom Of My Broken Heart,2000-02-12,2000-02-19,52.0
4617,"Spears, Britney",From The Bottom Of My Broken Heart,2000-02-19,2000-02-26,52.0
4618,"Spears, Britney",From The Bottom Of My Broken Heart,2000-02-26,2000-03-04,14.0
4619,"Spears, Britney",From The Bottom Of My Broken Heart,2000-03-04,2000-03-11,14.0
4620,"Spears, Britney",From The Bottom Of My Broken Heart,2000-03-11,2000-03-18,17.0
4621,"Spears, Britney",From The Bottom Of My Broken Heart,2000-03-18,2000-03-25,24.0
4622,"Spears, Britney",From The Bottom Of My Broken Heart,2000-03-25,2000-04-01,33.0
4623,"Spears, Britney",Oops!.. I Did It Again,2000-06-24,2000-07-01,10.0
4624,"Spears, Britney",Oops!.. I Did It Again,2000-07-01,2000-07-08,14.0
4625,"Spears, Britney",Oops!.. I Did It Again,2000-07-08,2000-07-15,15.0
4626,"Spears, Britney",Oops!.. I Did It Again,2000-07-15,2000-07-22,17.0
4627,"Spears, Britney",Oops!.. I Did It Again,2000-07-22,2000-07-29,24.0
4628,"Spears, Britney",Oops!.. I Did It Again,2000-07-29,2000-08-05,35.0
4629,"Spears, Britney",Oops!.. I Did It Again,2000-08-05,2000-08-12,49.0
4630,"Spears, Britney",Oops!.. I Did It Again,2000-08-12,2000-08-19,77.0
4631,"Spears, Britney",Oops!.. I Did It Again,2000-08-19,2000-08-26,85.0
4632,"Spears, Britney",Oops!.. I Did It Again,2000-08-26,2000-09-02,90.0
4633,"Spears, Britney",Oops!.. I Did It Again,2000-04-22,2000-04-29,67.0
4634,"Spears, Britney",Oops!.. I Did It Again,2000-09-02,2000-09-09,96.0
4635,"Spears, Britney",Oops!.. I Did It Again,2000-04-29,2000-05-06,38.0
4636,"Spears, Britney",Oops!.. I Did It Again,2000-05-06,2000-05-13,26.0
4637,"Spears, Britney",Oops!.. I Did It Again,2000-05-13,2000-05-20,19.0
4638,"Spears, Britney",Oops!.. I Did It Again,2000-05-20,2000-05-27,15.0
4639,"Spears, Britney",Oops!.. I Did It Again,2000-05-27,2000-06-03,13.0
4640,"Spears, Britney",Oops!.. I Did It Again,2000-06-03,2000-06-10,12.0
4641,"Spears, Britney",Oops!.. I Did It Again,2000-06-10,2000-06-17,9.0
4642,"Spears, Britney",Oops!.. I Did It Again,2000-06-17,2000-06-24,9.0
4643,"Spears, Britney",Lucky,2000-10-14,2000-10-21,86.0
4644,"Spears, Britney",Lucky,2000-10-21,2000-10-28,100.0
4645,"Spears, Britney",Lucky,2000-08-12,2000-08-19,61.0
4646,"Spears, Britney",Lucky,2000-08-19,2000-08-26,41.0
4647,"Spears, Britney",Lucky,2000-08-26,2000-09-02,28.0
4648,"Spears, Britney",Lucky,2000-09-02,2000-09-09,26.0
4649,"Spears, Britney",Lucky,2000-09-09,2000-09-16,23.0
4650,"Spears, Britney",Lucky,2000-09-16,2000-09-23,29.0
4651,"Spears, Britney",Lucky,2000-09-23,2000-09-30,30.0
4652,"Spears, Britney",Lucky,2000-09-30,2000-10-07,40.0
4653,"Spears, Britney",Lucky,2000-10-07,2000-10-14,66.0
4654,"Spencer, Tracie",Still In My Heart,2000-03-04,2000-03-11,95.0
4655,"Spencer, Tracie",Still In My Heart,2000-03-11,2000-03-18,88.0
4656,"Spencer, Tracie",Still In My Heart,2000-03-18,2000-03-25,98.0
4657,Splender,I Think God Can Explain,2000-08-12,2000-08-19,89.0
4658,Splender,I Think God Can Explain,2000-08-19,2000-08-26,95.0
4659,Splender,I Think God Can Explain,2000-08-26,2000-09-02,100.0
4660,Splender,I Think God Can Explain,2000-06-10,2000-06-17,71.0
4661,Splender,I Think God Can Explain,2000-06-17,2000-06-24,66.0
4662,Splender,I Think God Can Explain,2000-06-24,2000-07-01,62.0
4663,Splender,I Think God Can Explain,2000-07-01,2000-07-08,62.0
4664,Splender,I Think God Can Explain,2000-07-08,2000-07-15,62.0
4665,Splender,I Think God Can Explain,2000-07-15,2000-07-22,64.0
4666,Splender,I Think God Can Explain,2000-07-22,2000-07-29,65.0
4667,Splender,I Think God Can Explain,2000-07-29,2000-08-05,71.0
4668,Splender,I Think God Can Explain,2000-08-05,2000-08-12,81.0
4669,Sting,Desert Rose,2000-07-15,2000-07-22,21.0
4670,Sting,Desert Rose,2000-07-22,2000-07-29,19.0
4671,Sting,Desert Rose,2000-07-29,2000-08-05,19.0
4672,Sting,Desert Rose,2000-08-05,2000-08-12,19.0
4673,Sting,Desert Rose,2000-08-12,2000-08-19,19.0
4674,Sting,Desert Rose,2000-08-19,2000-08-26,18.0
4675,Sting,Desert Rose,2000-08-26,2000-09-02,17.0
4676,Sting,Desert Rose,2000-09-02,2000-09-09,19.0
4677,Sting,Desert Rose,2000-09-09,2000-09-16,19.0
4678,Sting,Desert Rose,2000-09-16,2000-09-23,24.0
4679,Sting,Desert Rose,2000-05-13,2000-05-20,98.0
4680,Sting,Desert Rose,2000-09-23,2000-09-30,26.0
4681,Sting,Desert Rose,2000-09-30,2000-10-07,30.0
4682,Sting,Desert Rose,2000-10-07,2000-10-14,32.0
4683,Sting,Desert Rose,2000-10-14,2000-10-21,42.0
4684,Sting,Desert Rose,2000-10-21,2000-10-28,45.0
4685,Sting,Desert Rose,2000-10-28,2000-11-04,42.0
4686,Sting,Desert Rose,2000-11-04,2000-11-11,49.0
4687,Sting,Desert Rose,2000-05-20,2000-05-27,88.0
4688,Sting,Desert Rose,2000-05-27,2000-06-03,72.0
4689,Sting,Desert Rose,2000-06-03,2000-06-10,59.0
4690,Sting,Desert Rose,2000-06-10,2000-06-17,55.0
4691,Sting,Desert Rose,2000-06-17,2000-06-24,52.0
4692,Sting,Desert Rose,2000-06-24,2000-07-01,45.0
4693,Sting,Desert Rose,2000-07-01,2000-07-08,35.0
4694,Sting,Desert Rose,2000-07-08,2000-07-15,24.0
4695,Stone Temple Pilots,Sour Girl,2000-09-09,2000-09-16,93.0
4696,Stone Temple Pilots,Sour Girl,2000-09-16,2000-09-23,91.0
4697,Stone Temple Pilots,Sour Girl,2000-09-23,2000-09-30,94.0
4698,Stone Temple Pilots,Sour Girl,2000-09-30,2000-10-07,98.0
4699,Stone Temple Pilots,Sour Girl,2000-07-08,2000-07-15,79.0
4700,Stone Temple Pilots,Sour Girl,2000-07-15,2000-07-22,79.0
4701,Stone Temple Pilots,Sour Girl,2000-07-22,2000-07-29,79.0
4702,Stone Temple Pilots,Sour Girl,2000-07-29,2000-08-05,78.0
4703,Stone Temple Pilots,Sour Girl,2000-08-05,2000-08-12,78.0
4704,Stone Temple Pilots,Sour Girl,2000-08-12,2000-08-19,87.0
4705,Stone Temple Pilots,Sour Girl,2000-08-19,2000-08-26,89.0
4706,Stone Temple Pilots,Sour Girl,2000-08-26,2000-09-02,88.0
4707,Stone Temple Pilots,Sour Girl,2000-09-02,2000-09-09,95.0
4708,"Stone, Angie",No More Rain (In This Cloud),2000-02-26,2000-03-04,69.0
4709,"Stone, Angie",No More Rain (In This Cloud),2000-03-04,2000-03-11,63.0
4710,"Stone, Angie",No More Rain (In This Cloud),2000-03-11,2000-03-18,73.0
4711,"Stone, Angie",No More Rain (In This Cloud),2000-03-18,2000-03-25,71.0
4712,"Stone, Angie",No More Rain (In This Cloud),2000-03-25,2000-04-01,81.0
4713,"Stone, Angie",No More Rain (In This Cloud),2000-04-01,2000-04-08,89.0
4714,"Stone, Angie",No More Rain (In This Cloud),2000-04-08,2000-04-15,98.0
4715,"Stone, Angie",No More Rain (In This Cloud),2000-04-15,2000-04-22,100.0
4716,"Stone, Angie",No More Rain (In This Cloud),1999-12-25,2000-01-01,86.0
4717,"Stone, Angie",No More Rain (In This Cloud),2000-01-01,2000-01-08,86.0
4718,"Stone, Angie",No More Rain (In This Cloud),2000-01-08,2000-01-15,74.0
4719,"Stone, Angie",No More Rain (In This Cloud),2000-01-15,2000-01-22,66.0
4720,"Stone, Angie",No More Rain (In This Cloud),2000-01-22,2000-01-29,56.0
4721,"Stone, Angie",No More Rain (In This Cloud),2000-01-29,2000-02-05,60.0
4722,"Stone, Angie",No More Rain (In This Cloud),2000-02-05,2000-02-12,56.0
4723,"Stone, Angie",No More Rain (In This Cloud),2000-02-12,2000-02-19,60.0
4724,"Stone, Angie",No More Rain (In This Cloud),2000-02-19,2000-02-26,67.0
4725,"Strait, George",The Best Day,2000-04-01,2000-04-08,34.0
4726,"Strait, George",The Best Day,2000-04-08,2000-04-15,33.0
4727,"Strait, George",The Best Day,2000-04-15,2000-04-22,33.0
4728,"Strait, George",The Best Day,2000-04-22,2000-04-29,31.0
4729,"Strait, George",The Best Day,2000-04-29,2000-05-06,33.0
4730,"Strait, George",The Best Day,2000-05-06,2000-05-13,36.0
4731,"Strait, George",The Best Day,2000-05-13,2000-05-20,39.0
4732,"Strait, George",The Best Day,2000-05-20,2000-05-27,43.0
4733,"Strait, George",The Best Day,2000-05-27,2000-06-03,49.0
4734,"Strait, George",The Best Day,2000-06-03,2000-06-10,53.0
4735,"Strait, George",The Best Day,2000-01-29,2000-02-05,73.0
4736,"Strait, George",The Best Day,2000-06-10,2000-06-17,62.0
4737,"Strait, George",The Best Day,2000-02-05,2000-02-12,64.0
4738,"Strait, George",The Best Day,2000-02-12,2000-02-19,54.0
4739,"Strait, George",The Best Day,2000-02-19,2000-02-26,45.0
4740,"Strait, George",The Best Day,2000-02-26,2000-03-04,44.0
4741,"Strait, George",The Best Day,2000-03-04,2000-03-11,44.0
4742,"Strait, George",The Best Day,2000-03-11,2000-03-18,44.0
4743,"Strait, George",The Best Day,2000-03-18,2000-03-25,41.0
4744,"Strait, George",The Best Day,2000-03-25,2000-04-01,39.0
4745,"Strait, George",Go On,2000-10-28,2000-11-04,40.0
4746,"Strait, George",Go On,2000-11-04,2000-11-11,44.0
4747,"Strait, George",Go On,2000-11-11,2000-11-18,46.0
4748,"Strait, George",Go On,2000-11-18,2000-11-25,49.0
4749,"Strait, George",Go On,2000-11-25,2000-12-02,56.0
4750,"Strait, George",Go On,2000-12-02,2000-12-09,56.0
4751,"Strait, George",Go On,2000-12-09,2000-12-16,71.0
4752,"Strait, George",Go On,2000-12-16,2000-12-23,78.0
4753,"Strait, George",Go On,2000-12-23,2000-12-30,88.0
4754,"Strait, George",Go On,2000-12-30,2001-01-06,95.0
4755,"Strait, George",Go On,2000-08-26,2000-09-02,71.0
4756,"Strait, George",Go On,2001-01-13,2001-01-20,97.0
4757,"Strait, George",Go On,2000-09-02,2000-09-09,67.0
4758,"Strait, George",Go On,2000-09-09,2000-09-16,63.0
4759,"Strait, George",Go On,2000-09-16,2000-09-23,56.0
4760,"Strait, George",Go On,2000-09-23,2000-09-30,53.0
4761,"Strait, George",Go On,2000-09-30,2000-10-07,48.0
4762,"Strait, George",Go On,2000-10-07,2000-10-14,46.0
4763,"Strait, George",Go On,2000-10-14,2000-10-21,46.0
4764,"Strait, George",Go On,2000-10-21,2000-10-28,44.0
4765,Sugar Ray,Falls Apart,2000-03-18,2000-03-25,37.0
4766,Sugar Ray,Falls Apart,2000-03-25,2000-04-01,47.0
4767,Sugar Ray,Falls Apart,2000-04-01,2000-04-08,49.0
4768,Sugar Ray,Falls Apart,2000-04-08,2000-04-15,52.0
4769,Sugar Ray,Falls Apart,2000-04-15,2000-04-22,60.0
4770,Sugar Ray,Falls Apart,2000-04-22,2000-04-29,76.0
4771,Sugar Ray,Falls Apart,2000-04-29,2000-05-06,80.0
4772,Sugar Ray,Falls Apart,2000-05-06,2000-05-13,89.0
4773,Sugar Ray,Falls Apart,2000-05-13,2000-05-20,97.0
4774,Sugar Ray,Falls Apart,2000-05-20,2000-05-27,98.0
4775,Sugar Ray,Falls Apart,2000-01-15,2000-01-22,70.0
4776,Sugar Ray,Falls Apart,2000-05-27,2000-06-03,100.0
4777,Sugar Ray,Falls Apart,2000-01-22,2000-01-29,64.0
4778,Sugar Ray,Falls Apart,2000-01-29,2000-02-05,54.0
4779,Sugar Ray,Falls Apart,2000-02-05,2000-02-12,40.0
4780,Sugar Ray,Falls Apart,2000-02-12,2000-02-19,34.0
4781,Sugar Ray,Falls Apart,2000-02-19,2000-02-26,29.0
4782,Sugar Ray,Falls Apart,2000-02-26,2000-03-04,29.0
4783,Sugar Ray,Falls Apart,2000-03-04,2000-03-11,32.0
4784,Sugar Ray,Falls Apart,2000-03-11,2000-03-18,32.0
4785,TLC,Dear Lie,2000-02-12,2000-02-19,63.0
4786,TLC,Dear Lie,2000-02-19,2000-02-26,55.0
4787,TLC,Dear Lie,2000-02-26,2000-03-04,52.0
4788,TLC,Dear Lie,2000-03-04,2000-03-11,51.0
4789,TLC,Dear Lie,2000-03-11,2000-03-18,56.0
4790,TLC,Dear Lie,2000-03-18,2000-03-25,74.0
4791,TLC,Dear Lie,2000-03-25,2000-04-01,92.0
4792,Tamar,If You Don't Wanna Love Me,2000-03-25,2000-04-01,98.0
4793,Tamar,If You Don't Wanna Love Me,2000-04-01,2000-04-08,98.0
4794,Tamar,If You Don't Wanna Love Me,2000-04-08,2000-04-15,92.0
4795,Tamar,If You Don't Wanna Love Me,2000-04-15,2000-04-22,89.0
4796,Tamar,If You Don't Wanna Love Me,2000-04-22,2000-04-29,92.0
4797,Tamar,If You Don't Wanna Love Me,2000-04-29,2000-05-06,93.0
